Date,R.A._ICRF,DEC_ICRF,delta,deldot,Opposition,x_ICRF,y_ICRF,z_ICRF,x_Ecl,y_Ecl,z_Ecl,x_Pol,y_Pol,Open,High,Low,Close,Volume,Changed,%_Changed,%_Range
1990-02-06,89.20453,27.32803,0.00249819425752,0.0216604,1,3.0811896570833445e-05,0.002219163767777,0.0011468815750204,3.0811896570833445e-05,0.0024922462109176,0.0001695110601175,0.0024924366689654,1.558433853636536,0.3125,0.3125,0.3036,0.3103,74088016.0,-0.0021999999999999797,-0.7039999999999935,2.931488801054025
1990-02-07,104.6019,25.69602,0.00251261236262,0.0283182,1,-0.0005707911957286,0.002191003289311,0.0010894599037586,-0.0005707911957286,0.0024435684553028,0.0001280292932044,0.0025093483984637,1.800270899857681,0.3036,0.3036,0.2902,0.2969,312446464.0,-0.006699999999999984,-2.206851119894593,4.617505168849058
1990-02-08,119.23372,22.55311,0.00253091172977,0.0349943,1,-0.0011415036371012,0.0020396606143362,0.0009707050060122,-0.0011415036371012,0.0022574762889132,7.927443072177948e-05,0.0025296698892387,2.0389575059434737,0.2969,0.2991,0.2879,0.2946,186636832.0,-0.0023000000000000242,-0.7746716066015574,3.8902396665508814
1990-02-09,132.89853,18.22868,0.00255289290099,0.0409247,1,-0.0016505510584713,0.0017762958696033,0.000798571443851,-0.0016505510584713,0.0019473730704253,2.6105399566785808e-05,0.0025527594230633,2.273882758914411,0.2969,0.308,0.2969,0.3058,168078432.0,0.008900000000000019,2.9976423038060016,3.738632536207477
1990-02-12,168.9126,1.6768,0.00263154653936,0.0456506,1,-0.0025813228450312,0.0005058459204693,7.700300826547382e-05,-0.0025813228450312,0.0004947346188686,-0.0001305649854682,0.0026283055327315,2.952229675882081,0.3058,0.308,0.3013,0.3036,74916816.0,-0.0022000000000000353,-0.7194244604316662,2.2236973116495133
1990-02-13,179.97376,-4.0605,0.00265669390737,0.0408554,1,-0.0026500248936367,1.2136436341650092e-06,-0.0001881199288527,-0.0026500248936367,-7.371628346535816e-05,-0.000173079432962,0.0026510499858249,-3.113782621066737,0.3036,0.3125,0.3013,0.308,102166416.0,0.004400000000000015,1.4492753623188457,3.717225356787251
1990-02-14,190.9692,-9.53875,0.00267807905544,0.0326616,1,-0.0025927982413564,-0.0005025426239111,-0.0004437968205809,-0.0025927982413564,-0.0006376060433875,-0.0002072757589321,0.0026700457275008,-2.9004630804960785,0.308,0.3103,0.3013,0.3058,96062416.0,-0.0021999999999999797,-0.7142857142857078,2.9870560902754755
1990-02-15,202.12571,-14.58376,0.00269383963673,0.0214714,1,-0.0024150620994262,-0.0009819176362166,-0.0006782955108352,-0.0024150620994262,-0.0011707022359439,-0.0002317397658761,0.0026838533248538,-2.6902190087597866,0.3058,0.3058,0.2991,0.3058,97854416.0,0.0,0.0,2.240053493814791
1990-02-16,213.64313,-19.03128,0.00270243572695,0.0079892,1,-0.0021268177796703,-0.0014153632089404,-0.0008812218660199,-0.0021268177796703,-0.0016491002398008,-0.0002455063939337,0.0026912609440248,-2.482042793303334,0.3058,0.308,0.3013,0.3013,127209624.0,-0.004500000000000004,-1.471550032701113,2.2236973116495133
1990-02-20,265.23529,-27.45939,0.00265329714962,-0.0479579,2,-0.0001955636235626,-0.0023462348752978,-0.0012234878598731,-0.0001955636235626,-0.0026393038993071,-0.0001892499945124,0.002646539288157,-1.6447578345877334,0.3013,0.3013,0.2946,0.2991,123244824.0,-0.0022000000000000353,-0.7301692665117939,2.274270196877135
1990-02-21,279.15622,-26.45664,0.00262292596128,-0.0565887,2,0.00037366673088,-0.0023183107538715,-0.0011685670802627,0.00037366673088,-0.0025918377942164,-0.0001499687336114,0.002618635136344,-1.4276123514162766,0.2991,0.3058,0.2902,0.3036,175907232.0,0.004500000000000004,1.504513540621867,5.375603032391455
1990-02-22,293.04464,-24.06287,0.00258875077272,-0.0610033,2,0.0009252992426653,-0.0021751550411952,-0.0010555341877665,0.0009252992426653,-0.0024155331015015,-0.0001032071234533,0.0025866926475572,-1.2049762940652475,0.3036,0.308,0.2946,0.2946,195182432.0,-0.009000000000000008,-2.9644268774703586,4.548540393754251
1990-02-23,306.68616,-20.35184,0.00255338810818,-0.0606437,2,0.0014302461088569,-0.0019197899861785,-0.000888027763115,0.0014302461088569,-0.0021146100242413,-5.110131575862054e-05,0.0025528767080536,-0.9761101934722994,0.2946,0.2991,0.2924,0.2969,149956832.0,0.0023000000000000242,0.7807196198234978,2.291381668946643
1990-02-26,345.7326,-3.33996,0.00246718337997,-0.0332503,2,0.0023870244160966,-0.0006069986978683,-0.0001437388191989,0.0023870244160966,-0.0006140864550279,0.0001095723190851,0.0024647490211562,-0.2518000637222047,0.2969,0.3058,0.2946,0.3036,79609616.0,0.006699999999999984,2.256652071404508,3.801765105227442
1990-02-27,358.54198,3.29801,0.002452088403,-0.0188822,2,0.0024472347091971,-6.228883826262295e-05,0.0001410670580111,0.0024472347091971,-1.035665854363677e-06,0.0001542035720217,0.0024472349283431,-0.0004231983914919,0.3036,0.3058,0.2991,0.2991,73953616.0,-0.004500000000000004,-1.4822134387351793,2.240053493814791
1990-02-28,11.62292,9.81686,0.00244537263701,-0.0045033,2,0.0023601581168387,0.0004854548802108,0.0004169347150774,0.0023601581168387,0.0006112432162815,0.0001894273684213,0.0024380247344787,0.2534161665592284,0.2991,0.3036,0.2969,0.3036,109334416.0,0.004500000000000004,1.504513540621867,2.256652071404508
1990-03-01,25.21336,15.81826,0.00244660605671,0.0084358,4,0.002129689259165,0.001002762315237,0.000666912734372,0.002129689259165,0.0011852990498928,0.0002130047380934,0.0024373161834853,0.5078654359538252,0.3036,0.3103,0.2969,0.3058,203896032.0,0.0022000000000000353,0.724637681159432,4.513304142809035
1990-03-02,39.48391,20.90259,0.00245464979904,0.018966,1,0.0017698259125647,0.0014580973482582,0.0008757705168271,0.0017698259125647,0.0016861396277675,0.0002235062209726,0.0024444530277985,0.7611878717712468,0.3058,0.3103,0.2969,0.3013,104899216.0,-0.004500000000000004,-1.471550032701113,4.513304142809035
1990-03-05,85.60496,27.40652,0.00250440114598,0.034975,1,0.0001703786410866,0.0022167767998507,0.001152777878991,0.0001703786410866,0.0024924016245642,0.0001758702945835,0.0024982183130121,1.5025432856936043,0.3013,0.3103,0.2991,0.308,182470432.0,0.006699999999999984,2.2236973116495133,3.744567034436658
1990-03-06,100.90615,26.19131,0.00252515353974,0.0367102,1,-0.0004287072036547,0.0022249587417953,0.0011145264151667,-0.0004287072036547,0.0024846928578087,0.0001375206717197,0.0025214060490351,1.7416534339862952,0.308,0.3147,0.308,0.3147,156016032.0,0.006699999999999984,2.17532467532467,2.17532467532467
1990-03-07,115.47702,23.46421,0.00254666484856,0.03769,1,-0.0010048619720636,0.0021089132941514,0.001014021195904,-0.0010048619720636,0.0023382445690628,9.146913818045574e-05,0.0025450216595643,1.9766838717345168,0.3147,0.3214,0.3125,0.3158,204220832.0,0.0011000000000000454,0.3495392437241962,2.848000000000006
1990-03-08,129.12514,19.52111,0.00256862335532,0.0383001,1,-0.001527674505288,0.0018781187290647,0.0008583161346057,-0.001527674505288,0.0020645587881345,4.041729487269988e-05,0.0025683053525175,2.2078356711702867,0.3158,0.3304,0.3125,0.3281,223843248.0,0.012299999999999978,3.8948701709942926,5.728000000000009
1990-03-09,141.85952,14.6919,0.00259085581526,0.0386292,1,-0.0019710796180661,0.001547773853121,0.0006570959551738,-0.0019710796180661,0.0016814325088596,-1.2795032663952073e-05,0.0025908242207077,2.435329677165319,0.3281,0.3348,0.3237,0.3292,230473616.0,0.0010999999999999899,0.33526363913440715,3.4291010194624647
1990-03-12,176.32832,-2.1317,0.00265611989438,0.0349761,1,-0.0026488335749718,0.0001699776921405,-9.87986315572005e-05,-0.0026488335749718,0.0001166516727484,-0.0001582591945764,0.0026514009354779,3.097582207195376,0.3292,0.3348,0.3237,0.327,163956832.0,-0.0021999999999999797,-0.6682867557715613,3.4291010194624647
1990-03-13,187.32725,-7.69799,0.0026751656109,0.0306292,1,-0.0026294079502405,-0.0003381060787132,-0.0003583422337526,-0.0026294079502405,-0.000452746582603,-0.0001942817770531,0.0026681015042248,-2.971078909466893,0.327,0.3326,0.3237,0.3292,148579232.0,0.0021999999999999797,0.6727828746177308,2.749459375965406
1990-03-14,198.44744,-12.90291,0.00269106686408,0.0240476,1,-0.0024883264178285,-0.0008300449446872,-0.0006009142160781,-0.0024883264178285,-0.0010005812562646,-0.0002211552732754,0.00268196405868,-2.759268524617452,0.3292,0.3326,0.3259,0.3304,101785616.0,0.0012000000000000344,0.3645200486026836,2.05584535133476
1990-03-15,209.87509,-17.56525,0.0027024870614,0.015114,1,-0.0022341008076245,-0.0012833727993249,-0.0008155882272069,-0.0022341008076245,-0.0015018938457945,-0.0002377914514237,0.0026920051156459,-2.5497285841578616,0.3304,0.3393,0.3259,0.3281,120232016.0,-0.0023000000000000242,-0.696125907990322,4.11169070266952
1990-03-16,221.75532,-21.50877,0.00270809900449,0.0039828,1,-0.0018795439331576,-0.0016778706675739,-0.0009929072687541,-0.0018795439331576,-0.0019343720264594,-0.0002435563275736,0.0026971244934964,-2.3418196803224776,0.3493,0.3638,0.3493,0.3594,639318528.0,0.010099999999999998,2.8914972802748347,4.151159461780709
1990-03-19,260.49867,-27.34898,0.00268034888729,-0.0368638,2,-0.0003929919937468,-0.0023480927142987,-0.0012313764881241,-0.0003929919937468,-0.0026441463482276,-0.0001957486643676,0.0026731914667668,-1.718343385564952,0.3594,0.3795,0.3571,0.3638,431793664.0,0.004400000000000015,1.2242626599888746,6.272752730327648
1990-03-20,274.12131,-26.8461,0.00265523516823,-0.0498324,2,0.0001702606813271,-0.0023629351333271,-0.0011990924295848,0.0001702606813271,-0.0026449221467252,-0.0001602246446757,0.0026503965480365,-1.5065123602976924,0.3638,0.3839,0.3638,0.3694,391316864.0,0.005599999999999994,1.539307311709729,5.525013743815284
1990-03-21,287.76512,-25.00985,0.00262323972154,-0.0604814,2,0.0007253428079408,-0.0022639124964816,-0.0011090377161791,0.0007253428079408,-0.0025182489535337,-0.0001169899810241,0.0026206296916972,-1.290352796961864,0.3694,0.3772,0.3683,0.3717,152734432.0,0.0022999999999999687,0.622631293990246,2.4165082812924146
1990-03-22,301.24106,-21.87719,0.00258607250054,-0.0675371,2,0.0012446504136769,-0.002051842204553,-0.0009636181263332,0.0012446504136769,-0.002265833682584,-6.792678890388466e-05,0.0025851802508526,-1.0684812192210769,0.3717,0.3772,0.3638,0.3638,231660816.0,-0.007899999999999963,-2.1253699219800812,3.6833424958768464
1990-03-23,314.45004,-17.55664,0.00254614579881,-0.0698709,2,0.0016999779092499,-0.0017329300756219,-0.0007680409428311,0.0016999779092499,-0.0018954413983741,-1.5344125565141436e-05,0.002546099563373,-0.8397092877784377,0.3661,0.3839,0.3661,0.3772,227875232.0,0.011099999999999999,3.031958481289265,4.862059546571985
1990-03-26,353.11195,0.47799,0.00244063102503,-0.0438173,2,0.0024229311529893,-0.0002926941561293,2.036072642022561e-05,0.0024229311529893,-0.0002604426299157,0.0001351076042833,0.0024368885357364,-0.1070795812529408,0.3772,0.3873,0.375,0.3772,128060832.0,0.0,0.0,3.279999999999994
1990-03-27,6.30225,7.17762,0.00242032192443,-0.0260375,2,0.0023868430272972,0.0002636047973974,0.0003024088155266,0.0023868430272972,0.0003621439611976,0.0001725987609668,0.0024141598715887,0.1505766438536407,0.3772,0.3772,0.3683,0.375,84604816.0,-0.0021999999999999797,-0.5832449628844061,2.4165082812924146
1990-03-28,20.04528,13.56188,0.00241089342207,-0.0065093,2,0.0022016962110761,0.0008033229218208,0.0005653434089034,0.0022016962110761,0.0009619150289938,0.0001991490991923,0.0024026541009623,0.4119044183312068,0.375,0.3761,0.3661,0.3683,102939216.0,-0.006699999999999984,-1.7866666666666624,2.731494127287629
1990-03-29,34.52942,19.1669,0.0024127020758,0.0125031,4,0.0018774849578691,0.0012917795767793,0.0007921408110685,0.0018774849578691,0.0015002800711897,0.0002129348434037,0.0024032873442504,0.6741860181153904,0.3683,0.3705,0.3638,0.3672,96891216.0,-0.0010999999999999899,-0.2986695628563643,1.8416712479384232
1990-03-30,49.7975,23.53865,0.00242484431799,0.028981,1,0.0014349750393878,0.0016979133677781,0.000968404253575,0.0014349750393878,0.0019430141100567,0.0002131027239209,0.0024154621080749,0.9346762472241884,0.3661,0.3661,0.3571,0.3594,222969616.0,-0.006699999999999984,-1.8301010652827052,2.5203024362923574
1990-04-02,97.36838,26.43988,0.00250198685542,0.053547,1,-0.0002873126391408,0.0022217841212366,0.001114030964877,-0.0002873126391408,0.0024815831214425,0.0001383288959544,0.0024981599911211,1.6860610944803147,0.3594,0.3627,0.3527,0.3594,148769632.0,0.0,0.0,2.8352707683583804
1990-04-03,112.23182,24.0273,0.00253316297633,0.0538916,1,-0.0008753878082986,0.0021416716318981,0.0010314327272555,-0.0008753878082986,0.0023752256652304,9.441339397284827e-05,0.0025314029263804,1.923899649455638,0.3616,0.3728,0.3616,0.3728,139708816.0,0.011200000000000043,3.0973451327433748,3.0973451327433748
1990-04-04,126.07528,20.35156,0.0025637489286,0.0516699,1,-0.0014154193167802,0.0019427845146565,0.0008916193448964,-0.0014154193167802,0.0021371357418646,4.52498334527116e-05,0.0025633495706731,2.1557679086592487,0.3728,0.375,0.3638,0.3683,149732832.0,-0.004500000000000004,-1.2070815450643786,3.078614623419458
1990-04-05,138.91429,15.75651,0.00259254307352,0.047836,1,-0.0018806451560719,0.0016397655206196,0.0007040045613394,-0.0018806451560719,0.0017844923844612,-6.349393630204064e-06,0.0025925352983627,2.3824228979299247,0.3683,0.3683,0.3571,0.3594,108192016.0,-0.008900000000000019,-2.4165082812924297,3.1363763651638323
1990-04-06,150.91361,10.55667,0.00261884914451,0.0431635,1,-0.0022498440218942,0.0012515472213949,0.000479793988568,-0.0022498440218942,0.001339123223839,-5.763427992317734e-05,0.0026182148749631,2.6047047686379425,0.3594,0.3683,0.3549,0.356,118238416.0,-0.003400000000000014,-0.9460211463550401,3.775711468019167
1990-04-09,184.25883,-6.16478,0.00268042827133,0.0276571,1,-0.0026575692679207,-0.0001979033424727,-0.0002878464364663,-0.0026575692679207,-0.0002960714708718,-0.0001853725656186,0.0026740106076194,-3.030643290977396,0.356,0.3705,0.3527,0.3672,105481616.0,0.011200000000000043,3.146067415730349,5.046781967677908
1990-04-10,195.27877,-11.42323,0.00269475757132,0.0218612,1,-0.00254801786247,-0.000696044127089,-0.000533709578202,-0.00254801786247,-0.0008509054415706,-0.0002127986612394,0.002686342327024,-2.819289010973815,0.3672,0.375,0.3661,0.3683,131320024.0,0.0010999999999999899,0.29956427015250264,2.4310297732859927
1990-04-11,206.59038,-16.21074,0.00270552754839,0.0152731,1,-0.0023231717610041,-0.0011628699240173,-0.0007553051196609,-0.0023231717610041,-0.0013673553775032,-0.0002304160488837,0.0026956980097024,-2.6096179856102,0.3705,0.3839,0.3705,0.3795,213158432.0,0.009000000000000008,2.4291497975708523,3.6167341430499387
1990-04-12,218.33956,-20.34223,0.00271218266813,0.0075638,1,-0.0019946226274574,-0.0015774954105177,-0.0009428274651996,-0.0019946226274574,-0.0018223589278696,-0.000237535970651,0.0027017608124983,-2.401294757119643,0.3795,0.3929,0.3795,0.3862,211803232.0,0.006699999999999984,1.765480895915674,3.5309617918313627
1990-04-16,270.00907,-26.91116,0.00268299160372,-0.035652,2,3.787279049026329e-07,-0.0023924487710508,-0.0012143445475212,3.787279049026329e-07,-0.0026780673236201,-0.0001624783442652,0.0026780673503996,-1.570654908429855,0.3906,0.3906,0.3906,0.3906,11200.0,0.0,0.0,0.0
1990-04-17,283.43373,-25.5013,0.00265888940521,-0.0477183,2,0.0005575340846265,-0.0023341868944449,-0.0011447358452582,0.0005575340846265,-0.002596924352498,-0.0001217888378311,0.0026560987082783,-1.3593163434756332,0.3884,0.3884,0.3817,0.3862,131107216.0,-0.0022000000000000353,-0.5664263645726146,1.7553052135184803
1990-04-18,296.67458,-22.8448,0.0026281012299,-0.0586165,2,0.0010872692661445,-0.0021641857717394,-0.0010203242440028,0.0010872692661445,-0.0023914632871818,-7.52659522027699e-05,0.0026270232414352,-1.1440854912574532,0.3862,0.3906,0.3795,0.3862,194006432.0,0.0,0.0,2.924901185770751
1990-04-19,309.63255,-19.0361,0.00259164889406,-0.067119,2,0.0015627099777456,-0.0018868083737912,-0.0008453021212134,0.0015627099777456,-0.0020673547067794,-2.5020629357815267e-05,0.00259152811256,-0.923530959717302,0.3839,0.3839,0.3571,0.3594,481476832.0,-0.024500000000000022,-6.381870278718421,7.504900588070582
1990-04-20,322.32003,-14.21569,0.00255129348111,-0.0719167,2,0.0019573574236535,-0.0015117250038328,-0.0006265284156441,0.0019573574236535,-0.0016361992697602,2.6500801102043148e-05,0.0025511558428083,-0.6962644122904178,0.3594,0.3705,0.3549,0.3594,323523264.0,0.0,0.0,4.395604395604397
1990-04-23,0.31444,4.25948,0.00243459179474,-0.0539706,2,0.0024278306707608,1.3324100777858775e-05,0.0001808256327696,0.0024278306707608,8.41529010373869e-05,0.0001606042663663,0.0024292886770905,0.0346478956804968,0.3594,0.3616,0.3527,0.3549,128352024.0,-0.004500000000000004,-1.2520868113522547,2.523390983838946
1990-04-24,13.77671,10.77458,0.00240818655113,-0.0366842,2,0.0022976715830524,0.0005633720476509,0.0004501996195047,0.0022976715830524,0.000695962838894,0.0001889536672179,0.0024007621657899,0.2941144659106627,0.3549,0.3616,0.3437,0.346,303564864.0,-0.008900000000000019,-2.507748661594821,5.2080302589467475
1990-04-25,28.07127,16.78412,0.00239294661869,-0.0156462,2,0.0020214988333935,0.0010780775632464,0.0006910027164296,0.0020214988333935,0.0012639818848775,0.0002051481932407,0.0023841366862472,0.5587932034535127,0.346,0.3482,0.3415,0.346,132574424.0,0.0,0.0,1.9619326500732015
1990-04-26,43.33073,21.78133,0.00239038237446,0.006777,2,0.0016146388861291,0.0015231945638151,0.0008869878715587,0.0016146388861291,0.0017503271655472,0.0002079037687868,0.0023813239844786,0.8257001472771175,0.346,0.3527,0.3404,0.3471,142161616.0,0.0011000000000000454,0.31791907514452183,3.613396004700362
1990-04-27,59.45084,25.28094,0.00240053284529,0.0279539,4,0.0011032777256769,0.0018693244270248,0.0010251645662377,0.0011032777256769,0.002122858640739,0.0001969959207215,0.0023924361116935,1.0915027916208528,0.3471,0.3527,0.346,0.3493,116412816.0,0.0021999999999999797,0.6338231057332122,1.93641618497111
1990-04-30,108.00425,24.62377,0.00248810110393,0.0651702,1,-0.0006991070168023,0.0021510872235144,0.001036687146283,-0.0006991070168023,0.0023859543893092,9.548892381594248e-05,0.0024862680806393,1.855827433707516,0.3493,0.3549,0.3482,0.3516,136393616.0,0.0023000000000000242,0.6584597766962565,1.924181504882247
1990-05-01,122.47918,21.17477,0.00252648148442,0.0669104,1,-0.0012651025409476,0.0019874065158533,0.0009126004562505,-0.0012651025409476,0.0021864214340743,4.675002273187056e-05,0.0025260489160924,2.095345290713627,0.3516,0.3571,0.3516,0.3538,163609632.0,0.0021999999999999797,0.6257110352673434,1.5642775881683586
1990-05-02,135.7835,16.71485,0.00256455477057,0.0642876,1,-0.0017603805981962,0.0017128819711901,0.0007375884174248,-0.0017603805981962,0.0018649343067557,-4.6208476607821625e-06,0.0025645506076153,2.327362584936718,0.3538,0.3571,0.3504,0.3549,135430416.0,0.0010999999999999899,0.3109101187111334,1.912100456621
1990-05-03,148.07994,11.60553,0.00260013196869,0.0584702,1,-0.0021618378396872,0.0013466759063613,0.0005230749589935,-0.0021618378396872,0.0014436182668759,-5.576476524185884e-05,0.0025995339092924,2.5528240934330286,0.3549,0.3594,0.3549,0.3571,166308832.0,0.0021999999999999797,0.6198929275852295,1.267962806424346
1990-05-04,159.62662,6.14069,0.00263171371174,0.0506416,1,-0.0024529282344626,0.000910938789174,0.0002815149365739,-0.0024529282344626,0.0009477502278976,-0.0001040655690229,0.0026296553800648,2.77288683448771,0.3571,0.3638,0.3504,0.3571,169534432.0,0.0,0.0,3.824200913242016
1990-05-07,192.50667,-10.23131,0.00269637731472,0.0240151,1,-0.002590535931012,-0.0005746243925913,-0.0004789373872555,-0.002590535931012,-0.0007177178871938,-0.0002108441317044,0.0026881211608598,-2.871318022808343,0.3571,0.3728,0.3549,0.3705,135990416.0,0.013400000000000023,3.752450294035291,5.0436742744435135
1990-05-08,203.68806,-15.08308,0.00270781964228,0.0156839,1,-0.0023942498869189,-0.0010504071882255,-0.0007046271588793,-0.0023942498869189,-0.0012440142999656,-0.0002286550143497,0.0026981482723397,-2.662400752665385,0.3705,0.375,0.3661,0.3728,112459216.0,0.0023000000000000242,0.6207827260458906,2.4310297732859927
1990-05-09,215.29468,-19.33872,0.00271457217354,0.0077513,1,-0.0020905995035393,-0.0014799355484104,-0.0008989363568737,-0.0020905995035393,-0.0017153906244257,-0.0002360737316829,0.0027042875732005,-2.4544607452070784,0.3728,0.375,0.3683,0.3739,97238416.0,0.0010999999999999899,0.29506437768240074,1.8191691555796858
1990-05-10,227.42934,-22.81295,0.00271680919071,2.3e-06,1,-0.0016941483573397,-0.0018442670766614,-0.0010533719532966,-0.0016941483573397,-0.0021110892191321,-0.0002328429318517,0.0027068129502817,-2.247059587828645,0.3728,0.3728,0.3616,0.3694,179043232.0,-0.003400000000000014,-0.9120171673819779,3.0973451327433748
1990-05-11,240.10447,-25.32362,0.00271455380194,-0.0078557,3,-0.0012229745471964,-0.0021272019409933,-0.0011610975423153,-0.0012229745471964,-0.0024135276627307,-0.0002191342551262,0.0027056944620295,-2.039802772362429,0.3694,0.3817,0.3638,0.3806,215241632.0,0.011199999999999988,3.0319436924742793,4.920285871357881
1990-05-14,279.97048,-25.76242,0.00267883204716,-0.0341551,2,0.0004177136813165,-0.0023761301905269,-0.0011643288775079,0.0004177136813165,-0.0026432002346936,-0.0001230810166022,0.0026760030269496,-1.4140592505227827,0.3806,0.3817,0.3683,0.3728,226385648.0,-0.007799999999999974,-2.0493956910141815,3.6383383111593717
1990-05-15,293.13439,-23.42562,0.00265636687583,-0.0436403,2,0.0009576362446064,-0.0022414178560554,-0.0010560605080101,0.0009576362446064,-0.0024765374082537,-7.733218956214284e-05,0.0026552409893387,-1.2018221045535131,0.3728,0.375,0.3661,0.3728,149385632.0,0.0,0.0,2.4310297732859927
1990-05-16,305.95649,-19.96315,0.00262849878902,-0.0527453,2,0.001450639674923,-0.0019998260746936,-0.0008974107690428,0.001450639674923,-0.0021917740492832,-2.787354134160217e-05,0.0026283509943637,-0.9861313075449524,0.3728,0.3728,0.3661,0.3705,87304016.0,-0.0023000000000000242,-0.6169527896995773,1.8301010652827205
1990-05-17,318.42585,-15.51984,0.00259568557295,-0.0606006,2,0.0018710228975046,-0.0016596629131524,-0.0006945328828358,0.0018710228975046,-0.0017989802707853,2.2954214410379693e-05,0.0025955840764,-0.7657705576775248,0.3705,0.3772,0.3661,0.3705,153585632.0,0.0,0.0,3.031958481289265
1990-05-18,330.64398,-10.26639,0.00255895754776,-0.0661061,2,0.0021946541018056,-0.0012344055223785,-0.0004560702917173,0.0021946541018056,-0.0013139592804544,7.258177438776859e-05,0.0025579279929788,-0.5394697343981861,0.3705,0.3705,0.3527,0.3549,258462448.0,-0.015600000000000003,-4.210526315789474,5.046781967677908
1990-05-21,7.9998,8.22689,0.00244567052754,-0.0570495,2,0.0023969475919089,0.0003368604831222,0.0003499594059749,0.0023969475919089,0.0004482692748694,0.0001870861516192,0.0024385042754012,0.1848810417226885,0.3549,0.3571,0.346,0.3527,262483248.0,-0.0021999999999999797,-0.6198929275852295,3.2080924855491326
1990-05-22,21.63864,14.33069,0.00241646326461,-0.0431992,2,0.0021762768659846,0.0008633471611372,0.0005981182083384,0.0021762768659846,0.0010300232572684,0.0002053431305788,0.0024077227639272,0.4420571531754144,0.3571,0.3705,0.3571,0.3694,301089664.0,0.012300000000000033,3.4444133295995614,3.752450294035291
1990-05-23,36.3126,19.72028,0.00239671033327,-0.0245188,2,0.001817998159163,0.0013360680415443,0.0008087183089598,0.001817998159163,0.0015475080935567,0.0002105274691327,0.0023874460426036,0.7051992636992318,0.3694,0.3795,0.3683,0.375,207502432.0,0.005599999999999994,1.5159718462371397,3.040999185446643
1990-05-24,52.08491,23.88544,0.00238874341725,-0.0027432,2,0.0013421534758271,0.0017231356108656,0.0009672242900935,0.0013421534758271,0.0019656857050983,0.0002019873004721,0.002380188279087,0.9717133023526988,0.375,0.3772,0.3705,0.375,148131232.0,0.0,0.0,1.808367071524962
1990-05-25,68.70696,26.35858,0.00239366940409,0.0196882,4,0.0007788609171684,0.0019983921962232,0.0010627593885061,0.0007788609171684,0.0022562303682226,0.0001801483091616,0.0023868807684471,1.2384000229514098,0.3638,0.3638,0.3482,0.3571,323321664.0,-0.006700000000000039,-1.8416712479384385,4.480183802412407
1990-05-29,131.48615,18.02437,0.00251564505169,0.0718791,1,-0.0015846797541779,0.0017920273166948,0.000778394629356,-0.0015846797541779,0.0019537805194277,1.3359250458713778e-06,0.0025156446969706,2.252259246039209,0.3571,0.3683,0.3504,0.3661,243208032.0,0.009000000000000008,2.5203024362923574,5.108447488584482
1990-05-30,144.41646,12.94068,0.00255717165595,0.0710525,1,-0.0020268473428301,0.0014501996335205,0.0005726584931642,-0.0020268473428301,0.0015583226259854,-5.1452115584984734e-05,0.0025566539769385,2.486142167838352,0.3683,0.3728,0.3683,0.3694,276819232.0,0.0010999999999999899,0.2986695628563643,1.2218300298669573
1990-05-31,156.40768,7.4385,0.00259683998326,0.0656366,1,-0.0023597593618094,0.0010305768585581,0.0003361918970095,-0.0023597593618094,0.0010792652558606,-0.0001014897063869,0.0025948560149178,2.71263302992566,0.3694,0.3705,0.3661,0.3683,103084816.0,-0.0010999999999999899,-0.29778018408229284,1.2018574160065596
1990-06-01,167.75873,1.79342,0.0026323508202,0.0568726,1,-0.002571240065105,0.0005578607152323,8.238197986484745e-05,-0.002571240065105,0.0005445968948309,-0.0001463201638413,0.0026282810447631,2.932874041732448,0.3683,0.375,0.3638,0.3638,157315232.0,-0.004500000000000004,-1.2218300298669573,3.078614623419458
1990-06-04,200.81892,-14.0595,0.00270174886268,0.0225413,1,-0.0024496978901445,-0.0009314787071461,-0.0006563342000439,-0.0024496978901445,-0.0011156897155598,-0.0002316541012113,0.0026917992671045,-2.714224274278693,0.3638,0.3661,0.3549,0.3638,179424032.0,0.0,0.0,3.1558185404339216
1990-06-05,212.30261,-18.43638,0.00271152939526,0.0114795,1,-0.002174256152139,-0.0013746463124371,-0.0008575251377932,-0.002174256152139,-0.0016023172014557,-0.0002399613138895,0.0027008906362893,-2.506496252883,0.3638,0.3661,0.3482,0.3527,299432064.0,-0.011099999999999999,-3.0511269928532156,5.140723721998843
1990-06-06,224.29673,-22.07858,0.00271521674686,0.0014847,1,-0.0018008603432988,-0.0017571853555151,-0.001020589845494,-0.0018008603432988,-0.002018153327634,-0.0002374050389566,0.0027048180770445,-2.299358099089072,0.3527,0.3527,0.346,0.3527,211747232.0,0.0,0.0,1.93641618497111
1990-06-07,236.85319,-24.80577,0.00271347569551,-0.0073165,3,-0.0013467986175949,-0.0020622999936528,-0.0011384210863943,-0.0013467986175949,-0.0023449611132253,-0.0002241455135148,0.0027042021261168,-2.092132421968687,0.3527,0.3549,0.3437,0.3482,186435232.0,-0.004500000000000004,-1.2758718457612712,3.258655804480648
1990-06-08,249.91138,-26.44859,0.00270697855477,-0.0150153,2,-0.0008324590554994,-0.0022762020343948,-0.0012056737185152,-0.0008324590554994,-0.0025679639635064,-0.0002007632910521,0.0026995234759028,-1.88427810350059,0.3437,0.3437,0.3348,0.3415,333883264.0,-0.0021999999999999797,-0.6400931044515507,2.6583034647550834
